longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity
-120.78,38.72,19,4414,767,1865,699,3.6406,150900,INLAND
-120.77,38.38,15,4221,816,1737,743,2.3125,128600,INLAND
-120.77,40.65,11,2635,667,280,132,1.7214,118300,INLAND
-120.76,38.47,17,1521,309,607,240,3.5,123800,INLAND
-120.76,38.12,7,7188,1288,3175,1115,3.8488,130600,INLAND
-120.76,38.76,21,3509,606,1576,564,2.6392,148500,INLAND
-120.76,38.73,17,512,129,314,140,1.5625,108300,INLAND
-120.76,38.6,14,2925,625,1226,437,2.5865,133800,INLAND
-120.76,38.65,17,2319,430,1126,372,3.5511,155900,INLAND
-120.72,38.42,17,5654,1085,2237,953,3.0465,144100,INLAND
-120.72,38.38,9,1787,347,806,306,2.525,157200,INLAND
-120.72,38.24,32,2685,543,1061,492,2.5473,101600,INLAND
-120.72,38.94,10,1604,352,540,190,3.7625,113200,INLAND
-120.72,38.57,8,892,185,427,164,2.6833,118800,INLAND
-120.71,38.34,16,1257,231,559,213,4.4531,144300,INLAND
-120.71,38.85,8,1877,479,884,323,3.4688,120100,INLAND
-120.71,38.73,17,2146,396,862,351,2.9219,141300,INLAND
-120.71,40.36,19,4462,828,2229,777,3.5536,105700,INLAND
-120.7,38.75,19,2325,430,967,376,2.9,158700,INLAND
-120.7,38.69,13,4492,821,2093,734,4.0709,151700,INLAND
-120.69,38.44,13,1473,265,597,228,4.2917,121300,INLAND
-120.69,38.36,19,3267,614,1252,566,2.7236,109900,INLAND
-120.69,36.84,18,902,195,771,174,2.2083,55000,INLAND
-120.67,37.97,9,7450,1475,2233,930,2.6528,133000,INLAND
-120.67,38.19,17,2967,611,1387,564,2.0417,92600,INLAND
-120.67,38.76,35,2104,403,1060,400,2.1682,138100,INLAND
-120.67,36.72,18,819,198,996,198,2.5,112500,INLAND
-120.67,40.5,15,5343,,2503,902,3.5962,85900,INLAND
-120.66,38.4,18,2144,420,985,381,3.175,118500,INLAND
-120.66,38.61,19,2715,596,1301,473,2.5042,126400,INLAND
-120.66,40.42,35,1450,325,717,297,2.5074,66400,INLAND
-120.66,40.41,52,2081,478,1051,419,2.2992,70200,INLAND
-120.65,38.5,10,1783,337,638,262,2.65,116700,INLAND
-120.65,38.42,23,1538,305,730,267,2.6078,116700,INLAND
-120.65,38.28,21,3095,681,1341,546,2.1382,104000,INLAND
-120.65,40.42,39,3240,652,1467,621,2.1875,64300,INLAND
-120.64,40.41,50,1741,424,987,383,1.5066,59300,INLAND
-120.63,38.75,17,3145,621,1432,559,2.7201,117500,INLAND
-120.63,38.73,11,4577,836,1944,700,4.0675,140200,INLAND
-120.63,38.68,14,1821,316,769,266,3.0789,131700,INLAND
-120.62,38.39,15,3750,691,1444,603,2.7399,134800,INLAND
-120.62,38.71,10,6305,1150,2597,921,4.0197,132200,INLAND
-120.6,38.76,22,1236,273,615,248,3.0217,106900,INLAND
-120.59,38.45,13,2944,558,1091,466,3,119000,INLAND
-120.59,38.76,21,1728,417,731,334,1.7266,94700,INLAND
-120.59,38.53,15,432,87,208,73,3.6125,100000,INLAND
-120.58,38.77,15,2155,394,857,356,4.03,141200,INLAND
-120.58,38.77,21,1661,406,789,319,2.3583,108700,INLAND
-120.58,40.37,16,3412,667,1873,590,2.2661,61800,INLAND
-120.57,38.2,13,4110,847,1796,706,2.6417,122300,INLAND
-120.57,38.35,17,1504,358,661,250,2.2604,84800,INLAND
-120.57,40.43,15,2045,461,1121,402,2.6902,71500,INLAND
-120.56,38.48,14,3545,702,946,411,3.4609,120900,INLAND
-120.56,38.09,34,2745,559,1150,491,2.3654,94900,INLAND
-120.56,38.39,20,1326,307,563,237,2.6667,86600,INLAND
-120.55,38.46,16,1443,249,435,181,3.2031,129200,INLAND
-120.55,38.45,17,2277,474,767,356,2.5208,99100,INLAND
-120.55,38.43,18,1564,357,618,277,2.3549,108900,INLAND
-120.55,38.12,10,1566,325,785,291,2.5,116100,INLAND
-120.55,38.07,27,1199,224,463,199,2.9063,92200,INLAND
-120.55,38.31,18,1411,312,592,230,1.625,94700,INLAND
-120.55,36.97,42,1766,344,1084,323,2.3295,74400,INLAND
-120.54,38.07,37,736,148,339,140,2.2875,79900,INLAND
-120.54,38.41,21,1435,294,668,267,2.5667,77400,INLAND
-120.54,38.75,9,3006,540,1102,418,3.9812,136600,INLAND
-120.54,40.29,17,3391,623,1529,571,3.4028,91000,INLAND
-120.51,36.55,20,1193,263,1274,241,1.9417,38800,INLAND
-120.51,36.86,21,1779,399,1446,371,2.4414,71900,INLAND
-120.51,40.41,36,36,8,4198,7,5.5179,67500,INLAND
-120.5,38.87,10,81,41,55,16,4.9583,87500,INLAND
-120.49,40.31,16,1821,360,969,359,3.4643,85100,INLAND
-120.46,38.15,16,4221,781,1516,697,2.3816,116000,INLAND
-120.46,38.09,16,3758,715,1777,615,3,122600,INLAND
-120.46,36.87,20,1287,310,954,269,1.3386,63000,INLAND
-120.45,36.86,34,673,173,539,182,2.3523,66000,INLAND
-120.45,36.85,20,1519,376,1681,370,2.1759,58100,INLAND
-120.44,38.61,9,2598,548,796,297,3.5192,98000,INLAND
-120.44,36.84,29,1563,293,883,288,2.8182,90500,INLAND
-120.43,38.25,13,763,161,311,125,2.4583,112500,INLAND
-120.43,36.18,29,579,116,218,99,2.1458,104200,INLAND
-120.42,38.42,18,2912,663,999,411,2.7344,91900,INLAND
-120.42,40.38,26,1652,313,762,280,2.4757,85600,INLAND
-120.41,38.33,17,1463,338,529,226,3.024,100900,INLAND
-120.41,36.77,24,1335,312,1180,267,1.947,68900,INLAND
-120.39,36.78,11,1947,488,2104,486,1.7184,55200,INLAND
-120.38,36.15,17,2279,448,1200,420,2.7461,70000,INLAND
-120.38,36.75,25,1689,495,1745,457,1.9056,60000,INLAND
-120.38,36.76,25,991,272,941,262,1.8125,58000,INLAND
-120.38,36.76,12,932,244,1043,243,1.4038,54300,INLAND
-120.38,40.98,27,777,185,318,115,1.6833,40000,INLAND
-120.37,38.23,13,4401,829,924,383,2.6942,123500,INLAND
-120.37,38.25,13,4495,856,1149,459,2.5352,113700,INLAND
-120.37,36.16,36,613,124,310,124,3.0658,65000,INLAND
-120.37,36.13,10,2522,533,1335,493,3.2639,86400,INLAND
-120.37,36.15,34,2084,339,868,347,4.381,86300,INLAND
-120.37,40.17,21,789,141,406,146,2.1198,73500,INLAND
-120.36,38.21,10,4300,845,1480,609,2.8208,139900,INLAND
-120.36,36.14,18,1206,274,622,217,1.8264,62000,INLAND
-120.36,36.13,29,1938,434,1306,415,3.0134,55500,INLAND
-120.36,40.45,19,689,143,355,127,1.7333,70000,INLAND
-120.35,36.16,18,1519,296,846,272,2.7792,85300,INLAND
-120.35,36.14,9,2671,647,1484,541,1.7075,60400,INLAND
-120.35,40.63,33,240,49,63,22,3.625,200000,INLAND
-120.34,38.23,10,3757,722,546,223,3.75,121400,INLAND
-120.34,38.25,17,5497,1056,997,408,2.9821,111500,INLAND
-120.33,38.26,13,2962,546,252,103,4.4063,155800,INLAND
-120.32,38.71,13,1115,255,86,32,3.5667,115600,INLAND
-120.31,36.65,24,943,209,514,156,2.25,76600,INLAND
-120.3,38.9,11,1961,435,113,53,0.9227,95500,INLAND
-120.27,38.29,10,3486,695,298,124,3.3542,103800,INLAND
-120.27,38.31,13,3297,662,267,97,3.075,108300,INLAND
-120.27,36.29,11,1337,412,1376,318,2.4398,87500,INLAND
-120.25,38.55,15,4403,891,1103,433,3.0125,111700,INLAND
-120.25,36.65,31,1177,221,744,223,2.4937,66000,INLAND
-120.22,36.49,14,1508,347,1679,345,2.4786,56000,INLAND
-120.21,36.77,20,1745,348,1093,302,2.3194,90600,INLAND
-120.2,40.26,26,2399,518,1037,443,2.6765,47600,INLAND
-120.19,38.42,11,1568,369,82,33,3.125,77500,INLAND
-120.19,36.61,29,1479,338,1408,322,2.293,57200,INLAND
-120.19,36.6,25,875,214,931,214,1.5536,58300,INLAND
-120.18,36.59,25,948,198,613,171,2.3026,90600,INLAND
-120.16,39.04,18,2040,402,350,129,4.0313,126000,INLAND
-120.16,39.01,16,1463,264,54,26,4.975,206300,INLAND
-120.14,36.04,27,2533,518,1371,461,2.9708,60900,INLAND
-120.14,36,33,1726,420,1371,388,2.0335,43900,INLAND
-120.13,39.06,22,2465,539,381,146,2.875,87500,INLAND
-120.13,35.87,26,48,8,13,8,2.375,71300,INLAND
-120.12,36.01,18,1165,334,1119,308,2.2167,48500,INLAND
-120.12,35.99,7,2049,482,1387,422,2.25,56200,INLAND
-120.1,38.91,33,1561,282,30,11,1.875,500001,INLAND
-120.1,36.66,19,2020,416,1341,360,1.7,69000,INLAND
-120.1,36.16,17,598,160,715,146,2.3295,55000,INLAND
-120.1,36.21,12,1462,356,1708,367,1.5086,64700,INLAND
-120.09,36.19,12,1923,559,2809,535,1.4191,55100,INLAND
-120.09,39.92,19,2335,518,1028,383,1.7267,60700,INLAND
-120.08,38.8,34,1988,511,36,15,4.625,162500,INLAND
-120.08,36.79,38,1446,285,928,255,2.9808,89600,INLAND
-120.08,36.72,22,1339,251,820,276,3.6,83200,INLAND
-120.08,36.34,18,1524,414,2030,356,2.1153,112500,INLAND
-120.07,36.74,19,2627,502,1295,441,3.087,88200,INLAND
-120.06,39.01,19,2967,528,112,48,4.0714,437500,INLAND
-120.06,36.72,32,981,237,736,249,1.8,60400,INLAND
-120.05,36.72,24,1961,422,1559,374,1.8299,57800,INLAND
-120.04,38.86,16,2708,481,712,261,3.7891,117700,INLAND
-120.04,36.74,14,3182,730,2298,721,1.6168,71800,INLAND
-120.04,36.79,48,1341,239,671,208,2.7917,82800,INLAND
-120.03,38.89,15,3042,588,918,336,3.8333,118800,INLAND
-120.02,38.91,22,2138,493,829,330,2.2056,107200,INLAND
-120.02,38.92,24,1194,246,414,151,3.2396,101900,INLAND
-120.02,38.76,15,3142,618,725,285,4.3333,121400,INLAND
-120.02,38.86,19,2429,459,883,300,3.017,97600,INLAND
-120.02,36.8,25,1270,255,1050,245,2.1618,55300,INLAND
-120.01,38.93,22,3080,610,1045,425,2.996,126100,INLAND
-120.01,38.92,23,964,246,485,198,1.7188,96100,INLAND
-120.01,38.92,25,1758,357,689,278,2.675,104200,INLAND
-120.01,38.91,27,968,191,283,143,2.0938,94400,INLAND
-120.01,38.91,17,2732,609,1005,499,1.9851,86700,INLAND
-120.01,38.89,24,1669,422,589,281,3.0089,100800,INLAND
-120,38.52,16,3045,543,202,102,3.15,140600,INLAND
-120,38.93,17,8005,1382,999,383,3.9722,313400,INLAND
-120,38.92,17,1106,207,466,180,3.3295,126600,INLAND
-120,38.92,26,529,116,191,83,3.5,103600,INLAND
-120,38.9,21,1653,419,737,308,1.9727,114100,INLAND
-120,38.87,12,1437,268,395,144,4.225,127600,INLAND
-120,36.7,33,1902,370,1168,358,2.6852,70800,INLAND
-120,35.91,16,259,53,131,38,3.125,62500,INLAND
-119.99,38.94,24,1216,289,421,185,3.1625,103600,INLAND
-119.99,38.94,22,3119,640,786,351,3.0806,118500,INLAND
-119.99,38.93,23,1882,414,673,277,2.9091,141900,INLAND
-119.99,38.88,17,2807,529,675,251,2.7457,107800,INLAND
-119.99,36.8,45,1270,242,598,214,3.2813,105400,INLAND
-119.99,36.09,23,333,92,198,55,0.4999,100000,INLAND
-119.98,38.96,25,2443,444,868,342,3.5417,114800,INLAND
-119.98,38.94,25,1339,328,503,219,1.9018,109700,INLAND
-119.98,38.94,23,1564,298,339,147,4.0417,99300,INLAND
-119.98,38.93,28,1194,272,494,203,2.3281,85800,INLAND
-119.98,38.93,25,1262,293,534,226,2.6607,90400,INLAND
-119.98,38.92,27,2682,606,1010,399,3.15,86900,INLAND
-119.98,38.92,28,1408,312,522,221,2.0708,89600,INLAND
-119.98,38.9,16,3109,572,885,334,3.5,134700,INLAND
-119.98,36.74,26,1453,251,896,260,3.4861,112500,INLAND
-119.97,38.94,26,1485,334,406,180,1.9667,84600,INLAND
-119.97,38.93,24,856,185,388,108,3.1806,107200,INLAND
-119.97,36.57,17,1497,308,1425,247,2.0313,69400,INLAND
-119.97,36.44,18,1128,237,772,220,2.1771,39200,INLAND
-119.96,38.94,19,1429,292,585,188,2.2589,131600,INLAND
-119.96,38.94,27,1492,393,717,254,1.8906,104200,INLAND
-119.96,38.93,22,2731,632,1215,483,2.83,110500,INLAND
-119.96,38.84,17,2722,512,828,289,3.5714,109700,INLAND
-119.96,35.99,25,1047,270,1505,286,2.0976,47700,INLAND
-119.95,38.95,8,430,107,36,18,2.625,187500,INLAND
-119.95,38.95,22,1058,352,851,269,2.02,87500,INLAND
-119.95,38.95,21,2046,580,952,353,1.7245,92200,INLAND
-119.95,38.94,24,2180,517,755,223,2.5875,173400,INLAND
-119.95,36.8,30,1233,214,620,199,3.4297,112500,INLAND
-119.94,38.96,20,1451,386,467,255,1.5536,212500,INLAND
-119.94,38.95,25,1789,536,1134,396,2.32,91300,INLAND
-119.94,38.92,24,1258,216,235,96,4.6,136800,INLAND
-119.93,38.72,15,2061,465,573,196,2.2417,97900,INLAND
-119.93,38.94,27,1709,408,97,44,2.4917,200000,INLAND
-119.93,36.32,25,8363,1636,7679,1580,2.0285,106300,INLAND
-119.92,38.91,15,3831,625,984,328,5.0718,162500,INLAND
-119.92,36.77,18,1422,243,702,230,3.6204,119800,INLAND
-119.91,36.83,29,2205,366,1072,345,3.8056,165400,INLAND
-119.9,36.79,22,1970,332,1066,319,3.3125,106100,INLAND
-119.9,36.58,20,1935,363,1319,359,2.4814,74600,INLAND
-119.9,36.2,43,187,38,106,40,1.875,137500,INLAND
-119.89,36.73,43,524,93,302,93,2.6146,81300,INLAND
-119.89,36.7,32,1485,269,867,271,2.5809,78300,INLAND
-119.89,36.79,5,3821,705,2179,694,3.7821,80400,INLAND
-119.89,36.76,17,1987,335,1152,313,4.1719,126400,INLAND
-119.89,36.64,34,1422,237,716,222,2.975,90000,INLAND
-119.88,36.81,30,2288,474,1435,425,1.3221,61200,INLAND
-119.88,36.85,8,2580,372,1111,393,7.5,256200,INLAND
-119.88,36.83,2,4055,735,1730,654,4.2132,96500,INLAND
-119.87,36.72,30,1584,316,984,300,2.0658,67900,INLAND
-119.87,36.79,8,2875,548,1718,551,3.6522,80200,INLAND
-119.87,36.79,7,1932,419,1014,389,3.0938,76700,INLAND
-119.87,36.78,4,6102,1114,3406,1115,3.4213,84500,INLAND
-119.87,36.76,34,1649,323,919,316,2.875,74500,INLAND
-119.87,36.83,4,4833,784,2088,789,5.1781,122500,INLAND
-119.87,36.81,6,1891,341,969,330,4.6726,107800,INLAND
-119.87,36.54,34,1370,287,818,269,2.4044,72500,INLAND
-119.87,36.34,26,1414,265,779,249,2.9167,83900,INLAND
-119.86,36.78,7,2232,490,1274,499,2.9853,74700,INLAND
-119.86,36.82,12,1488,253,675,223,4.7622,89300,INLAND
-119.86,36.81,4,4530,1070,1804,837,3.3942,72100,INLAND
-119.86,36.8,18,2536,516,1196,466,2.5595,67900,INLAND
-119.86,36.45,19,2439,462,1416,469,2.4474,75600,INLAND
-119.86,36.43,34,1175,251,683,261,1.7176,58400,INLAND
-119.85,36.74,35,1191,190,537,182,3.5375,96700,INLAND
-119.85,36.78,8,3096,684,1454,545,2.7857,79700,INLAND
-119.85,36.77,9,1142,314,620,283,2.0446,81300,INLAND
-119.85,36.77,27,1510,344,847,295,2.9315,83200,INLAND
-119.85,36.76,10,2067,450,845,354,1.8214,80100,INLAND
-119.85,36.75,24,1143,245,608,240,2.8194,81100,INLAND
-119.85,36.83,15,2563,335,1080,356,6.7181,160300,INLAND
-119.85,36.83,11,2497,427,1101,405,4.8036,141600,INLAND
-119.85,36.82,9,3995,778,1691,712,3.3239,91300,INLAND
-119.85,36.82,15,1387,236,638,195,5.5842,88900,INLAND
-119.85,36.82,16,1852,274,887,286,5.5405,119300,INLAND
-119.85,36.81,15,1743,310,1011,325,3.755,68000,INLAND
-119.85,36.8,14,1876,324,1031,311,3.6563,88800,INLAND
-119.85,36.8,14,4177,914,2300,867,2.9565,73000,INLAND
-119.85,36.84,12,2272,304,840,305,8.9669,213900,INLAND
-119.85,36.43,23,1824,354,1146,362,2.8913,60900,INLAND
-119.84,36.77,6,1853,473,1397,417,1.4817,72000,INLAND
-119.84,36.75,34,1186,300,774,271,1.575,57100,INLAND
-119.84,36.85,8,3791,487,1424,475,10.5144,345900,INLAND
-119.84,36.84,12,2396,290,863,258,8.7716,229200,INLAND
-119.84,36.83,17,2273,298,700,263,6.8645,195900,INLAND
-119.84,36.83,17,3012,408,987,362,7.4201,229700,INLAND
-119.84,36.82,17,2807,376,996,353,5.5357,167700,INLAND
-119.84,36.81,18,2789,378,937,364,7.7062,188300,INLAND
-119.84,36.8,16,2849,506,1508,478,3.4074,72700,INLAND
-119.84,36.8,19,3244,776,1463,710,2.0469,66900,INLAND
-119.84,36.78,24,3242,795,2764,773,1.3385,58800,INLAND
-119.84,36.79,21,3235,648,1820,614,3.3447,71400,INLAND
-119.84,36.54,19,1310,241,702,217,2.4375,78200,INLAND
-119.83,36.73,21,1702,358,1347,316,2.4137,62100,INLAND
-119.83,36.72,28,60,10,46,13,4.35,67500,INLAND
-119.83,36.71,43,355,81,233,75,2.4167,73900,INLAND
-119.83,36.76,15,3291,772,1738,634,1.976,67300,INLAND
-119.83,36.75,33,662,183,607,181,1.3929,55600,INLAND
-119.83,36.77,32,2867,615,1705,570,2.4286,68100,INLAND
-119.83,36.77,23,2168,503,1190,425,2.625,71600,INLAND
-119.83,36.78,30,3162,640,1660,639,2.8359,80300,INLAND
-119.83,36.83,14,2351,341,1128,363,6.9903,141200,INLAND
-119.83,36.82,14,1087,165,365,176,7.2909,155600,INLAND
-119.83,36.8,24,3756,681,1586,739,3.8571,90100,INLAND
-119.83,36.8,16,6101,1200,3407,1134,3.125,80800,INLAND
-119.83,36.79,35,1872,363,1054,369,3.3272,65600,INLAND
-119.83,36.78,35,1789,357,933,357,2.5223,66200,INLAND
-119.83,36.79,24,3505,819,2098,774,1.9575,67000,INLAND
-119.83,36.54,31,1732,332,979,294,2.5208,60000,INLAND
-119.83,36.37,25,1549,269,819,272,2.7159,101400,INLAND
-119.82,36.74,52,610,128,406,122,1.8967,43800,INLAND
-119.82,36.72,25,2581,528,1642,509,1.6435,52600,INLAND
-119.82,36.72,17,1276,242,927,238,2.6176,54100,INLAND
-119.82,36.64,30,1694,312,1008,321,2.2466,96000,INLAND
-119.82,36.75,41,1022,209,741,213,2.0781,48800,INLAND
-119.82,36.76,41,1973,399,1107,375,1.8971,66900,INLAND
-119.82,36.76,46,2194,563,924,542,1.4028,68500,INLAND
-119.82,36.78,36,1370,289,812,282,2.6127,69600,INLAND
-119.82,36.77,41,1441,274,646,296,3.0568,71300,INLAND
-119.82,36.77,36,2252,468,1117,442,2.9081,65600,INLAND
-119.82,36.83,14,2982,412,1408,423,5.3241,123000,INLAND
-119.82,36.83,16,2868,376,1016,379,6.1175,144700,INLAND
-119.82,36.82,28,2268,336,752,330,5.2809,151500,INLAND
-119.82,36.81,25,3305,551,1149,500,5.0698,150900,INLAND
-119.82,36.84,7,2289,342,1077,354,5.4868,158800,INLAND
-119.82,36.84,9,2340,544,860,520,3.3229,119300,INLAND
-119.82,36.8,33,1670,256,528,250,2.9471,99500,INLAND
-119.82,36.78,36,1582,313,761,318,2.6055,69200,INLAND
-119.82,36.79,35,1474,291,709,294,2.6522,65900,INLAND
-119.82,36.79,18,5822,1439,3415,1224,1.6854,64700,INLAND
-119.82,36.32,18,942,193,424,174,2.0673,87500,INLAND
-119.82,36.19,33,1293,272,694,229,2.0221,52200,INLAND
-119.81,36.73,51,956,196,662,180,2.101,56700,INLAND
-119.81,36.73,47,1314,416,1155,326,1.372,49600,INLAND
-119.81,36.74,36,607,155,483,146,1.5625,47500,INLAND
-119.81,36.72,46,1414,268,902,243,1.5833,56700,INLAND
-119.81,36.73,50,772,194,606,167,2.2206,59200,INLAND
-119.81,36.71,25,1026,221,789,183,1.5625,52800,INLAND
-119.81,36.7,52,314,57,178,66,1.2404,52500,INLAND
-119.81,36.76,48,2059,388,834,405,2.9306,67900,INLAND
-119.81,36.76,51,2419,486,1284,426,2.2029,54200,INLAND
-119.81,36.75,52,1827,356,855,353,1.7636,55100,INLAND
-119.81,36.76,52,1792,352,1049,357,2.4375,57100,INLAND
-119.81,36.78,52,2281,371,839,367,3.5972,89900,INLAND
-119.81,36.77,49,1749,314,705,300,3.15,72200,INLAND
-119.81,36.77,48,1805,329,741,331,2.5804,78900,INLAND
-119.81,36.77,43,2341,395,890,375,3.4265,85000,INLAND
-119.81,36.78,37,1965,364,796,335,3.625,83400,INLAND
-119.81,36.85,17,2340,370,1174,396,4.2304,94400,INLAND
-119.81,36.83,19,6789,1200,2325,1109,4.049,126000,INLAND
-119.81,36.83,10,5780,922,2712,883,5.6445,135500,INLAND
-119.81,36.81,33,3972,594,1324,561,5.4513,143300,INLAND
-119.81,36.8,38,2252,325,777,314,6.1575,160100,INLAND
-119.81,36.8,29,2806,552,1242,540,3.5958,88800,INLAND
-119.81,36.78,35,1012,245,633,240,2.0324,55500,INLAND
-119.81,36.78,36,1650,313,660,298,3,79700,INLAND
-119.81,36.79,35,2314,443,954,457,2.9506,73800,INLAND
-119.81,36.79,39,2471,460,1118,431,2.4167,71900,INLAND
-119.81,36.51,31,1241,254,767,226,2.7321,83600,INLAND
-119.81,36.6,24,2246,462,1291,394,2.4006,76400,INLAND
-119.81,36.28,24,544,112,442,106,3.1071,56100,INLAND
-119.8,36.73,45,925,231,797,228,1.7011,44800,INLAND
-119.8,36.72,43,1286,360,972,345,0.9513,50400,INLAND
-119.8,36.74,25,1717,542,1343,471,0.799,51800,INLAND
-119.8,36.75,41,1659,466,1391,447,1.3527,61200,INLAND
-119.8,36.71,29,1541,291,1007,313,2.0043,53500,INLAND
-119.8,36.72,19,1334,336,1171,319,1.0481,48500,INLAND
-119.8,36.72,15,1908,417,1383,375,1.0472,57800,INLAND
-119.8,36.7,28,1592,304,962,282,1.3304,51300,INLAND
-119.8,36.68,31,2214,432,1326,416,2.1691,66700,INLAND
-119.8,36.65,34,2263,423,1184,407,1.7692,74200,INLAND
-119.8,36.76,52,1853,437,764,390,1.6429,69200,INLAND
-119.8,36.75,52,1788,449,1156,418,1.7298,58400,INLAND
-119.8,36.76,52,2224,418,832,406,2.3952,78400,INLAND
-119.8,36.75,46,2625,593,1368,551,1.5273,59000,INLAND
-119.8,36.77,52,2964,512,1114,486,3.8105,87600,INLAND
-119.8,36.78,50,1818,374,737,338,2.2614,73000,INLAND
-119.8,36.86,7,6434,1201,2733,1045,3.7656,145000,INLAND
-119.8,36.83,17,1560,261,709,258,4.3315,95800,INLAND
-119.8,36.82,24,5377,1005,2010,982,3.4542,121200,INLAND
-119.8,36.8,43,1951,288,725,308,6.3359,169300,INLAND
-119.8,36.78,43,2382,431,874,380,3.5542,96500,INLAND
-119.8,36.79,45,1337,187,471,187,5.187,153800,INLAND
-119.8,36.29,7,479,84,327,103,5.1728,107500,INLAND
-119.8,36.02,20,156,39,171,37,3.05,225000,INLAND
-119.79,36.73,52,112,28,193,40,1.975,47500,INLAND
-119.79,36.74,35,853,296,1228,289,1.0513,39600,INLAND
-119.79,36.74,52,173,87,401,84,2.1094,75000,INLAND
-119.79,36.75,33,3161,934,3530,846,1.123,46700,INLAND
-119.79,36.72,19,1719,391,1369,368,1.25,53000,INLAND
-119.79,36.7,23,1731,363,1210,341,1.3922,49500,INLAND
-119.79,36.72,41,1562,322,927,277,1.3047,44100,INLAND
-119.79,36.76,52,1185,260,635,239,1.175,56100,INLAND
-119.79,36.75,52,377,97,530,96,1,45000,INLAND
-119.79,36.76,52,2408,498,1361,465,2.1055,61300,INLAND
-119.79,36.77,30,1610,410,1000,397,2.0357,60200,INLAND
-119.79,36.78,41,2227,462,1129,415,2.319,59100,INLAND
-119.79,36.77,43,2323,502,1144,471,2.3967,58700,INLAND
-119.79,36.85,11,2596,619,1765,539,1.9511,54000,INLAND
-119.79,36.84,22,1529,375,1543,395,1.7926,51700,INLAND
-119.79,36.82,25,2330,462,1215,467,3.2143,93000,INLAND
-119.79,36.83,15,3356,694,1232,627,2.2215,72200,INLAND
-119.79,36.82,23,4358,819,1852,802,3.4167,105200,INLAND
-119.79,36.79,33,3433,785,1806,783,1.9386,67500,INLAND
-119.79,36.78,38,1912,456,1131,408,2.03,58800,INLAND
-119.79,36.81,35,1877,328,1155,353,3.069,69600,INLAND
-119.79,36.8,27,2462,484,852,449,3.32,124700,INLAND
-119.79,36.81,33,1461,261,494,254,4.25,132200,INLAND
-119.79,36.79,26,1700,423,909,386,2.256,64500,INLAND
-119.79,36.79,19,1524,448,960,386,1.5122,47500,INLAND
-119.79,36.55,32,1393,276,999,245,2.0216,76800,INLAND
-119.79,36.32,19,3252,614,1971,607,3.0667,75800,INLAND
-119.79,36.31,25,4984,1029,2414,961,2.2937,72300,INLAND
-119.79,36.3,16,1717,277,903,289,4.3438,93100,INLAND
-119.79,36.29,6,1265,227,764,246,4.2917,104200,INLAND
-119.78,38.69,17,1364,282,338,152,2.45,117600,INLAND
-119.78,36.73,52,1377,319,1280,259,1.2344,43300,INLAND
-119.78,36.74,15,1461,415,924,356,2.5045,90300,INLAND
-119.78,36.75,35,2114,506,2050,474,1.2375,50000,INLAND
-119.78,36.75,31,1404,379,1515,387,1.2813,56400,INLAND
-119.78,36.72,22,354,121,530,115,2.1458,34400,INLAND
-119.78,36.71,35,1987,394,1233,383,1.3587,45300,INLAND
-119.78,36.65,27,1226,240,706,211,2.77,68400,INLAND
-119.78,36.76,47,1425,323,949,325,1.7344,51300,INLAND
-119.78,36.75,49,1175,307,982,278,1.2937,52000,INLAND
-119.78,36.75,43,2070,512,1925,444,1.4635,46600,INLAND
-119.78,36.76,50,1343,322,1063,342,1.75,49800,INLAND
-119.78,36.77,45,1315,256,666,240,2.3562,58100,INLAND
-119.78,36.78,37,2185,455,1143,438,1.9784,70700,INLAND
-119.78,36.86,10,2902,363,1200,363,8.3608,187300,INLAND
-119.78,36.84,7,4907,1075,2014,909,3.2147,111900,INLAND
-119.78,36.85,12,782,166,292,164,2.8274,79500,INLAND
-119.78,36.86,8,3468,675,1604,626,4.2071,128300,INLAND
-119.78,36.83,11,2754,663,1328,604,2.3667,69300,INLAND
-119.78,36.82,22,4241,1147,1929,971,1.7708,53500,INLAND
-119.78,36.8,34,2200,493,1243,431,1.8514,66500,INLAND
-119.78,36.78,31,2164,456,959,463,2.3293,73400,INLAND
-119.78,36.79,33,2260,440,966,413,2.9301,68300,INLAND
-119.78,36.8,34,3426,623,1938,647,2.8994,66000,INLAND
-119.78,36.82,25,5016,,2133,928,3.625,89500,INLAND
-119.78,36.83,18,4164,741,1817,681,4.2153,95200,INLAND
-119.78,36.37,41,831,149,443,146,3.1406,100000,INLAND
-119.78,36.31,14,1287,291,737,269,3.1667,126400,INLAND
-119.78,36.3,30,1846,391,1255,352,2.1681,66600,INLAND
-119.78,36.33,16,1006,212,515,200,3.2386,112500,INLAND
-119.78,36.27,29,1871,315,1066,309,4.5714,100800,INLAND
-119.77,36.73,44,1960,393,1286,381,2.1518,53000,INLAND
-119.77,36.72,43,1763,389,1623,390,1.4427,47700,INLAND
-119.77,36.73,45,1081,241,821,230,1.7829,52600,INLAND
